#ID	T_NUM1	P_NUM1	T_NUM2	P_NUM2	LAT	LON	ErrZ
1607	31	721	41	381	37.639775	-0.684169	-1.536
1608	31	726	41	381	37.639776	-0.684168	-1.517
1609	31	731	41	381	37.639776	-0.684168	-1.517
1610	31	736	32	1056	37.639778	-0.684169	0.0
1611	31	746	41	381	37.639775	-0.684169	-1.527
1612	31	756	41	381	37.639775	-0.684169	-1.536
1613	31	766	36	361	37.639773	-0.684173	0.0
1614	31	766	37	296	37.639773	-0.684173	-0.192
1615	31	771	33	501	37.639772	-0.684173	-0.192
1616	31	771	36	1081	37.63977	-0.684173	0.0
1617	31	781	34	1	37.639772	-0.684174	-0.288
1618	31	781	34	676	37.639772	-0.684174	-0.288
1619	31	781	36	1081	37.639771	-0.684174	0.0
1620	31	791	36	1081	37.639772	-0.684176	0.0
1621	31	806	33	481	37.639774	-0.684178	-0.192
1622	31	806	34	11	37.639774	-0.684177	-0.288
1623	31	806	36	1051	37.639775	-0.684177	0.0
1624	31	811	34	676	37.639776	-0.684175	-0.288
1625	31	811	35	126	37.639775	-0.684176	0.0
1626	31	811	35	131	37.639776	-0.684175	0.0
1627	31	811	35	136	37.639776	-0.684175	0.0
1628	31	811	36	361	37.639776	-0.684176	0.0
1629	31	811	36	831	37.639776	-0.684175	0.0
1630	31	826	34	11	37.639777	-0.684178	-0.288
1631	31	826	34	196	37.639777	-0.684177	-0.288
1632	31	826	34	676	37.639777	-0.684175	-0.288
1633	31	826	36	361	37.639777	-0.684177	0.0
1634	31	831	32	31	37.639778	-0.684179	0.0
1635	31	836	33	466	37.639778	-0.684179	-0.192
1636	31	836	36	361	37.639778	-0.684179	0.0
1637	31	846	36	361	37.639778	-0.684178	0.0
1638	31	846	36	1051	37.639777	-0.684178	0.0
1639	31	856	35	716	37.639773	-0.684179	0.0
1640	31	871	32	606	37.639769	-0.684182	-0.0
1641	31	871	33	451	37.639771	-0.684182	-0.192
1642	31	871	34	31	37.63977	-0.684182	-0.288
1643	31	871	34	151	37.639772	-0.684181	-0.288
1644	31	871	34	156	37.639772	-0.684181	-0.288
1645	31	871	34	166	37.639771	-0.684181	-0.288
1646	31	871	34	171	37.639774	-0.684181	-0.288
1647	31	871	35	91	37.639774	-0.684181	0.0
1648	31	871	35	96	37.639774	-0.68418	0.0
1649	31	871	41	391	37.639773	-0.684181	-1.883
1650	31	881	34	66	37.639767	-0.684186	-0.288
1651	31	881	34	71	37.639767	-0.684186	-0.288
1652	31	886	32	636	37.639769	-0.684186	0.0
1653	31	886	34	101	37.639771	-0.684185	-0.288
1654	31	886	34	106	37.639772	-0.684185	-0.288
1655	31	886	36	871	37.63977	-0.684186	0.0
1656	31	891	34	136	37.639773	-0.684183	-0.288
1657	31	891	34	141	37.639773	-0.684183	-0.288
1658	31	891	34	146	37.639774	-0.684183	-0.288
1659	31	891	35	91	37.639774	-0.684182	0.0
1660	32	1	41	391	37.639784	-0.684181	-1.989
1661	32	6	41	391	37.639784	-0.684181	-1.984
1662	32	11	37	321	37.639782	-0.684181	-0.192
1663	32	11	41	391	37.639783	-0.684181	-1.974
1664	32	16	36	836	37.63978	-0.68418	0.0
1665	32	16	41	391	37.639781	-0.684181	-1.956
1666	32	21	34	171	37.639778	-0.684181	-0.288
1667	32	21	35	96	37.639777	-0.684181	0.0
1668	32	21	36	361	37.639779	-0.68418	0.0
1669	32	21	41	391	37.639778	-0.684181	-1.936
1670	32	26	34	171	37.639777	-0.684181	-0.288
1671	32	26	35	96	37.639777	-0.684181	0.0
1672	32	26	41	391	37.639777	-0.684181	-1.92
1673	32	31	33	466	37.639778	-0.684179	-0.192
1674	32	31	33	476	37.639777	-0.684179	-0.192
1675	32	31	36	361	37.639778	-0.684179	0.0
1676	32	31	36	1051	37.639778	-0.684179	0.0
1677	32	36	33	466	37.639778	-0.684179	-0.192
1678	32	36	36	361	37.639778	-0.684179	0.0
1679	32	51	33	466	37.639779	-0.68418	-0.192
1680	32	51	34	176	37.63978	-0.684179	-0.288
1681	32	51	34	181	37.639781	-0.684178	-0.288
1682	32	51	34	186	37.639782	-0.684178	-0.288
1683	32	51	35	121	37.639782	-0.684178	-0.14
1684	32	51	36	361	37.639779	-0.68418	0.0
1685	32	51	36	836	37.639779	-0.684179	0.0
1686	32	51	37	316	37.639781	-0.684178	-0.192
1687	32	56	34	676	37.639781	-0.684176	-0.288
1688	32	66	40	786	37.639778	-0.684174	-1.344
1689	32	81	34	226	37.639777	-0.684173	-0.288
1690	32	81	34	671	37.639777	-0.684173	-0.288
1691	32	81	40	761	37.639781	-0.684172	-1.431
1692	32	86	39	386	37.639783	-0.684167	0.768
1693	32	86	39	396	37.639782	-0.684169	0.768
1694	32	86	39	456	37.639782	-0.684171	0.566
1695	32	86	39	461	37.639782	-0.68417	0.768
1696	32	86	40	746	37.639783	-0.684168	-1.728
1697	32	86	40	751	37.639783	-0.684168	-1.501
1698	32	91	34	246	37.639779	-0.684167	-0.288
1699	32	91	36	806	37.639771	-0.684168	0.0
1700	32	91	38	126	37.639775	-0.684168	-0.288
1701	32	91	40	741	37.639782	-0.684167	-0.936
1702	32	91	41	381	37.63978	-0.684167	-1.457
1703	32	96	35	676	37.63977	-0.684168	0.0
1704	32	96	36	806	37.63977	-0.684168	0.0
1705	32	96	41	376	37.63977	-0.684166	-1.306
1706	32	101	41	376	37.63977	-0.684166	-1.306
1707	32	106	35	666	37.639771	-0.684165	0.0
1708	32	106	41	376	37.63977	-0.684166	-1.311
1709	32	126	37	556	37.639773	-0.684158	-0.192
1710	32	126	37	581	37.639773	-0.684154	-0.192
1711	32	126	37	591	37.639773	-0.684154	-0.192
1712	32	136	36	741	37.639768	-0.684151	-0.0
1713	32	136	37	606	37.63977	-0.684151	-0.192
1714	32	136	38	41	37.63977	-0.684151	-0.288
1715	32	136	39	1	37.63977	-0.684151	0.768
1716	32	136	39	336	37.639768	-0.684151	0.768
1717	32	146	34	356	37.639785	-0.684142	-0.288
1718	32	146	35	301	37.639778	-0.684144	0.0
1719	32	146	36	741	37.639768	-0.684148	0.0
1720	32	146	37	611	37.63977	-0.684147	-0.26
1721	32	146	37	621	37.639771	-0.684147	-0.192
1722	32	146	37	636	37.639773	-0.684146	-0.192
1723	32	146	38	31	37.639772	-0.684147	-0.288
1724	32	146	39	11	37.639769	-0.684147	0.768
1725	32	146	39	581	37.639774	-0.684146	0.768
1726	32	146	39	591	37.639776	-0.684145	0.768
1727	32	146	39	636	37.639768	-0.684148	0.768
1728	32	146	40	96	37.63977	-0.684147	-1.116
1729	32	146	40	336	37.639774	-0.684146	-1.285
1730	32	146	40	686	37.639779	-0.684144	-1.022
1731	32	146	41	486	37.639783	-0.684143	-0.86
1732	32	146	41	496	37.639785	-0.684142	-1.623
1733	32	146	41	516	37.639783	-0.684142	-1.485
1734	32	146	41	521	37.639783	-0.684142	-1.508
1735	32	146	41	526	37.639783	-0.684142	-1.508
1736	32	146	42	81	37.639781	-0.684143	-3.248
1737	32	151	40	966	37.639795	-0.684139	-1.056
1738	32	156	40	966	37.639795	-0.684139	-1.056
1739	32	161	34	356	37.639785	-0.684141	-0.288
1740	32	161	41	486	37.639783	-0.684141	-0.876
1741	32	161	41	496	37.639785	-0.684141	-1.615
1742	32	161	41	531	37.639783	-0.684141	-1.46
1743	32	161	42	81	37.63978	-0.684142	-3.173
1744	32	166	42	81	37.63978	-0.684139	-3.072
1745	32	176	42	81	37.63978	-0.684138	-3.037
1746	32	186	35	311	37.639775	-0.684141	0.0
1747	32	186	40	681	37.639778	-0.684142	-1.221
1748	32	191	39	931	37.639768	-0.68414	0.768
1749	32	196	40	351	37.639765	-0.684137	-1.152
1750	32	206	35	571	37.639761	-0.684135	0.0
1751	32	206	37	146	37.639761	-0.684135	-0.262
1752	32	206	39	306	37.639762	-0.684136	0.768
1753	32	206	41	371	37.639764	-0.684136	-1.106
1754	32	221	33	636	37.63976	-0.684135	-0.192
1755	32	221	33	721	37.63976	-0.684135	-0.192
1756	32	221	35	566	37.639759	-0.684134	0.0
1757	32	221	37	21	37.639759	-0.684134	-0.192
1758	32	241	37	696	37.639749	-0.684129	-0.192
1759	32	256	36	361	37.639739	-0.684131	0.0
1760	32	256	39	651	37.639739	-0.684131	0.768
1761	32	266	36	361	37.639738	-0.68413	0.0
1762	32	266	39	651	37.639738	-0.68413	0.768
1763	32	276	35	496	37.639748	-0.684122	0.0
1764	32	276	36	371	37.639746	-0.684123	0.0
1765	32	276	39	671	37.639744	-0.684125	0.768
1766	32	276	39	896	37.639748	-0.684122	0.768
1767	32	276	39	901	37.639744	-0.684125	0.768
1768	32	276	39	906	37.639744	-0.684125	0.768
1769	32	286	39	681	37.639749	-0.684122	0.768
1770	32	291	35	471	37.639751	-0.684123	0.0
1771	32	291	35	496	37.639751	-0.684123	0.0
1772	32	291	39	686	37.639751	-0.684122	0.768
1773	32	296	34	481	37.639753	-0.684123	-0.288
1774	32	296	37	716	37.639754	-0.684123	-0.192
1775	32	306	35	371	37.639756	-0.684123	0.019
1776	32	306	35	421	37.639758	-0.684122	0.128
1777	32	306	36	381	37.639758	-0.684122	0.103
1778	32	306	36	606	37.639758	-0.684122	0.123
1779	32	306	36	611	37.639757	-0.684123	0.072
1780	32	306	37	721	37.639758	-0.684123	-0.096
1781	32	306	37	726	37.639757	-0.684123	-0.128
1782	32	306	40	36	37.639758	-0.684122	-0.704
1783	32	311	35	371	37.639762	-0.684125	0.01
1784	32	311	36	381	37.639761	-0.684123	0.121
1785	32	311	36	606	37.63976	-0.684122	0.146
1786	32	311	36	616	37.639761	-0.684124	0.048
1787	32	321	34	396	37.639759	-0.684126	-0.288
1788	32	321	35	531	37.639761	-0.684125	0.0
1789	32	321	39	916	37.63976	-0.684126	0.768
1790	32	321	40	41	37.63976	-0.684126	-1.056
1791	32	331	34	396	37.639758	-0.684126	-0.288
1792	32	331	35	371	37.639757	-0.684124	0.0
1793	32	331	35	426	37.639757	-0.684124	0.0
1794	32	331	35	526	37.639758	-0.684125	0.0
1795	32	331	39	911	37.639758	-0.684125	0.768
1796	32	341	35	371	37.639756	-0.684123	0.0
1797	32	341	37	716	37.639754	-0.684123	-0.192
1798	32	346	35	426	37.639753	-0.684124	0.0
1799	32	346	37	716	37.639753	-0.684124	-0.192
1800	32	361	34	396	37.639758	-0.684126	-0.288
1801	32	361	34	506	37.639757	-0.684126	-0.288
1802	32	366	34	396	37.639758	-0.684126	-0.288
1803	32	366	34	506	37.639757	-0.684126	-0.288
1804	32	371	34	396	37.639758	-0.684126	-0.288
1805	32	381	35	361	37.639759	-0.684128	0.0
1806	32	381	37	91	37.639759	-0.684127	-0.25
1807	32	386	33	646	37.639762	-0.68413	-0.192
1808	32	386	33	651	37.639762	-0.68413	-0.192
1809	32	386	35	546	37.639762	-0.68413	0.0
1810	32	386	36	626	37.639762	-0.68413	0.0
1811	32	406	33	636	37.639761	-0.684134	-0.192
1812	32	406	33	721	37.639761	-0.684134	-0.192
1813	32	406	35	566	37.63976	-0.684135	0.0
1814	32	406	37	21	37.639761	-0.684134	-0.192
1815	32	406	39	301	37.639761	-0.684134	0.768
1816	32	416	35	581	37.63976	-0.684137	0.0
1817	32	416	40	346	37.639761	-0.684138	-1.632
1818	32	421	40	336	37.639762	-0.684141	-1.168
1819	32	431	36	691	37.639761	-0.684143	-0.0
1820	32	436	39	641	37.639761	-0.684144	0.768
1821	32	456	36	726	37.639765	-0.684151	0.0
1822	32	456	41	371	37.639761	-0.684149	-1.126
1823	32	466	36	741	37.639768	-0.684151	0.0
1824	32	466	39	336	37.639768	-0.684151	0.768
1825	32	476	37	581	37.63977	-0.684153	-0.192
1826	32	476	37	601	37.639769	-0.684152	-0.192
1827	32	491	33	576	37.639764	-0.684158	-0.192
1828	32	491	34	621	37.639762	-0.684158	-0.288
1829	32	491	35	256	37.639768	-0.684157	0.0
1830	32	491	35	641	37.639764	-0.684158	0.0
1831	32	491	36	361	37.639761	-0.684159	0.0
1832	32	491	37	216	37.639761	-0.684159	-0.192
1833	32	491	37	556	37.639771	-0.684157	-0.192
1834	32	491	37	561	37.63977	-0.684157	-0.192
1835	32	491	37	566	37.639767	-0.684157	-0.192
1836	32	491	38	56	37.639771	-0.684157	-0.288
1837	32	491	40	151	37.639768	-0.684157	-0.922
1838	32	491	41	371	37.639758	-0.684159	-1.143
1839	32	496	33	556	37.639754	-0.684162	-0.192
1840	32	496	36	796	37.639755	-0.684162	-0.0
1841	32	546	33	506	37.639758	-0.684174	-0.192
1842	32	546	41	381	37.639758	-0.684174	-1.756
1843	32	601	41	391	37.639768	-0.684181	-1.842
1844	32	621	34	61	37.639767	-0.684184	-0.288
1845	32	636	34	96	37.639769	-0.684186	-0.288
1846	32	651	36	871	37.639773	-0.684188	0.0
1847	32	656	35	51	37.639777	-0.684189	0.0
1848	32	656	36	876	37.639777	-0.684189	0.0
1849	32	656	36	881	37.639777	-0.684189	0.0
1850	32	666	35	41	37.639781	-0.684192	-0.077
1851	32	666	35	46	37.639781	-0.684191	-0.064
1852	32	666	37	381	37.63978	-0.684191	-0.192
1853	32	671	35	26	37.639781	-0.684194	-0.115
1854	32	671	35	31	37.639781	-0.684194	0.0
1855	32	671	36	931	37.639781	-0.684194	0.0
1856	32	676	37	391	37.639786	-0.684195	-0.192
1857	32	681	35	26	37.639787	-0.684195	-0.038
1858	32	681	35	31	37.639787	-0.684195	0.0
1859	32	686	35	26	37.639787	-0.684195	-0.038
1860	32	686	35	31	37.639787	-0.684195	0.0
1861	32	691	36	941	37.639787	-0.684196	0.0
1862	32	691	37	391	37.639787	-0.684197	-0.192
1863	32	696	37	391	37.639787	-0.684197	-0.192
1864	32	711	37	436	37.63979	-0.684195	-0.192
1865	32	711	37	446	37.63979	-0.684195	-0.192
1866	32	716	37	436	37.63979	-0.684195	-0.192
1867	32	716	37	446	37.63979	-0.684195	-0.192
1868	32	726	36	941	37.639787	-0.684196	0.0
1869	32	726	37	391	37.639787	-0.684197	-0.192
1870	32	751	37	391	37.639787	-0.684197	-0.192
1871	32	766	37	391	37.639787	-0.684197	-0.192
1872	32	771	36	116	37.639782	-0.684199	0.0
1873	32	776	36	106	37.639777	-0.684201	0.0
1874	32	791	36	106	37.639777	-0.684201	-0.0
1875	32	801	36	116	37.639783	-0.684199	0.0
1876	32	806	37	391	37.639787	-0.684197	-0.192
1877	32	811	37	391	37.639787	-0.684197	-0.192
1878	32	821	33	46	37.639789	-0.6842	-0.192
1879	32	821	37	391	37.639787	-0.684197	-0.192
1880	32	826	36	126	37.639786	-0.684202	0.0
1881	32	826	37	391	37.639789	-0.684202	-0.192
1882	32	826	37	396	37.639789	-0.684202	-0.192
1883	32	826	37	406	37.639787	-0.684202	-0.24
1884	32	836	33	26	37.639781	-0.684198	-0.192
1885	32	836	33	36	37.639781	-0.684199	-0.192
1886	32	836	33	41	37.639782	-0.6842	-0.192
1887	32	836	36	116	37.639781	-0.684199	0.0
1888	32	841	33	26	37.63978	-0.684198	-0.192
1889	32	851	33	26	37.63978	-0.684198	-0.192
1890	32	861	33	26	37.639777	-0.684197	-0.192
1891	32	871	33	26	37.639773	-0.684195	-0.192
1892	32	871	35	1	37.639773	-0.684196	0.0
1893	32	886	35	26	37.639775	-0.684193	-0.186
1894	32	886	35	31	37.639775	-0.684193	0.0
1895	32	886	35	36	37.639776	-0.684193	0.0
1896	32	886	35	51	37.639778	-0.684191	0.0
1897	32	886	36	901	37.639777	-0.684192	0.0
1898	32	886	36	906	37.639776	-0.684193	0.0
1899	32	886	36	921	37.639776	-0.684193	0.0
1900	32	886	37	381	37.639779	-0.68419	-0.192
1901	32	891	35	51	37.639777	-0.68419	0.0
1902	32	916	37	376	37.639775	-0.684188	-0.192
1903	32	931	34	116	37.639776	-0.684184	-0.288
1904	32	931	36	861	37.639777	-0.684184	0.0
1905	32	941	35	106	37.639781	-0.684182	-0.32
1906	32	941	36	361	37.639781	-0.684182	-0.0
1907	32	941	36	851	37.639781	-0.684182	0.0
1908	32	941	36	1036	37.639781	-0.684182	0.0
1909	32	941	41	391	37.639781	-0.684181	-1.961
1910	32	946	35	111	37.639784	-0.68418	-0.122
1911	32	946	37	511	37.63979	-0.684178	-0.192
1912	32	946	38	176	37.639789	-0.684178	-0.288
1913	32	961	37	511	37.63979	-0.684178	-0.192
1914	32	961	38	176	37.639788	-0.684178	-0.288
1915	32	981	37	511	37.639789	-0.684175	-0.192
1916	32	986	37	511	37.639789	-0.684175	-0.192
1917	32	986	38	171	37.639786	-0.684176	-0.288
1918	32	996	40	771	37.639785	-0.684178	-1.104
1919	32	996	40	776	37.639785	-0.684178	-1.248
1920	32	1001	36	836	37.639778	-0.684177	-0.0
1921	32	1006	34	676	37.639778	-0.684175	-0.288
1922	32	1006	36	836	37.639777	-0.684176	0.0
1923	32	1006	37	306	37.639778	-0.684176	-0.192
1924	32	1016	34	676	37.639778	-0.684175	-0.288
1925	32	1021	34	676	37.639777	-0.684175	-0.288
1926	32	1026	34	671	37.639777	-0.684173	-0.288
1927	32	1036	39	386	37.639782	-0.684168	0.768
1928	32	1041	39	386	37.639783	-0.684167	0.768
1929	32	1046	40	741	37.639782	-0.684168	-1.44
1930	32	1051	40	751	37.63978	-0.684169	-1.344
1931	32	1056	40	751	37.639779	-0.684169	-1.28
1932	32	1061	41	381	37.639776	-0.684168	-1.517
1933	32	1066	38	126	37.639773	-0.684167	-0.288
1934	32	1066	41	376	37.639773	-0.684166	-1.344
1935	32	1071	34	261	37.639778	-0.684164	-0.288
1936	32	1071	37	536	37.639785	-0.684163	-0.192
1937	32	1071	39	376	37.639782	-0.684163	0.768
1938	32	1071	40	171	37.639781	-0.684164	-0.96
1939	32	1071	40	286	37.639787	-0.684162	-2.918
1940	32	1071	40	731	37.639783	-0.684163	-1.488
1941	32	1071	40	886	37.639787	-0.684162	-1.037
1942	32	1071	41	481	37.639787	-0.684162	-0.762
1943	32	1076	42	61	37.63979	-0.684162	-2.784
1944	32	1081	40	861	37.639792	-0.684163	-3.11
1945	32	1086	40	861	37.639792	-0.684163	-3.136
1946	32	1096	37	536	37.639784	-0.684161	-0.192
1947	32	1096	39	536	37.639788	-0.68416	0.768
1948	32	1096	40	296	37.639787	-0.68416	-2.976
1949	32	1096	40	301	37.639788	-0.68416	-2.544
1950	32	1096	40	306	37.639788	-0.684159	-1.792
1951	32	1096	40	711	37.639791	-0.684159	-0.768
1952	32	1096	40	716	37.639787	-0.68416	-1.152
1953	32	1096	40	721	37.639782	-0.684162	-1.344
1954	32	1096	40	731	37.639782	-0.684162	-1.248
1955	32	1096	40	871	37.63979	-0.684159	-1.44
1956	32	1096	40	881	37.639787	-0.68416	-0.576
1957	32	1096	41	481	37.639785	-0.68416	-0.689
1958	32	1096	42	61	37.639789	-0.684159	-2.544
1959	32	1106	40	171	37.63978	-0.684163	-0.96
1960	33	26	35	11	37.639771	-0.684194	-0.069
1961	33	36	36	116	37.639781	-0.684199	0.192
1962	33	41	37	391	37.639788	-0.6842	0.0
1963	33	371	36	51	37.639777	-0.684208	0.192
1964	33	376	36	16	37.639776	-0.684206	0.192
1965	33	376	36	51	37.639776	-0.684207	0.192
1966	33	386	36	106	37.639777	-0.684201	0.192
1967	33	446	34	61	37.639768	-0.684184	-0.096
1968	33	451	34	31	37.639771	-0.684182	-0.096
1969	33	451	34	166	37.639771	-0.684181	-0.096
1970	33	451	34	171	37.639772	-0.68418	-0.096
1971	33	451	41	391	37.639771	-0.684181	-1.679
1972	33	456	35	716	37.639773	-0.684179	0.192
1973	33	461	36	1051	37.639777	-0.684178	0.192
1974	33	466	36	361	37.639779	-0.684179	0.192
1975	33	466	36	836	37.63978	-0.68418	0.192
1976	33	471	36	361	37.639779	-0.68418	0.192
1977	33	481	34	11	37.639774	-0.684177	-0.096
1978	33	486	34	206	37.639774	-0.684175	-0.096
1979	33	486	34	676	37.639774	-0.684175	-0.096
1980	33	486	35	126	37.639774	-0.684175	0.192
1981	33	486	35	131	37.639774	-0.684175	0.192
1982	33	486	35	136	37.639774	-0.684175	0.192
1983	33	486	36	361	37.639774	-0.684174	0.192
1984	33	486	36	1051	37.639774	-0.684176	0.192
1985	33	496	36	361	37.639772	-0.684172	0.192
1986	33	501	34	676	37.639773	-0.684174	-0.096
1987	33	501	36	1051	37.639773	-0.684175	0.192
1988	33	501	37	296	37.639772	-0.684172	0.0
1989	33	506	34	1	37.639772	-0.684175	-0.096
1990	33	506	35	711	37.639768	-0.684175	0.192
1991	33	506	36	1081	37.639771	-0.684175	0.192
1992	33	506	36	1101	37.63977	-0.684175	0.192
1993	33	506	41	381	37.639757	-0.684174	-1.587
1994	33	556	41	371	37.639757	-0.684162	-0.955
1995	33	561	34	626	37.639762	-0.684161	-0.096
1996	33	561	35	241	37.639762	-0.68416	0.192
1997	33	561	36	361	37.639763	-0.68416	0.192
1998	33	561	37	221	37.639762	-0.684161	0.0
1999	33	571	35	646	37.639766	-0.684159	0.192
2000	33	576	34	621	37.639762	-0.684158	-0.096
2001	33	576	35	256	37.639765	-0.684158	0.192
2002	33	576	35	641	37.639764	-0.684158	0.192
2003	33	576	36	361	37.639761	-0.684158	0.192
2004	33	576	37	216	37.639761	-0.684158	0.0
2005	33	576	41	371	37.639759	-0.684158	-0.948
2006	33	586	35	636	37.639759	-0.684155	0.192
2007	33	586	36	361	37.639758	-0.684155	0.192
2008	33	586	37	211	37.63976	-0.684155	0.0
2009	33	586	41	371	37.639759	-0.684155	-0.944
2010	33	601	36	716	37.639763	-0.684148	0.192
2011	33	611	36	746	37.639763	-0.684146	0.192
2012	33	611	39	636	37.639763	-0.684146	0.96
2013	33	611	40	336	37.639762	-0.684141	-0.978
2014	33	611	41	371	37.639762	-0.684142	-0.924
2015	33	626	35	581	37.639756	-0.684138	0.192
2016	33	626	36	671	37.639756	-0.684136	0.192
2017	33	636	35	341	37.639765	-0.684132	0.192
2018	33	636	35	566	37.63976	-0.684134	0.192
2019	33	636	37	21	37.63976	-0.684134	0.0
2020	33	636	37	146	37.639762	-0.684133	-0.035
2021	33	636	37	681	37.639759	-0.684135	0.0
2022	33	636	39	301	37.639761	-0.684134	0.96
2023	33	636	39	926	37.639766	-0.684132	0.96
2024	33	636	40	56	37.639766	-0.684132	-0.96
2025	33	636	40	621	37.639765	-0.684132	-0.96
2026	33	636	41	371	37.639765	-0.684132	-0.908
2027	33	641	39	926	37.639766	-0.684132	0.96
2028	33	641	40	56	37.639766	-0.684132	-0.96
2029	33	641	41	371	37.639765	-0.684132	-0.907
2030	33	646	35	546	37.639762	-0.68413	0.192
2031	33	646	37	141	37.639764	-0.684131	0.0
2032	33	651	35	341	37.639765	-0.684131	0.192
2033	33	651	35	546	37.639762	-0.68413	0.192
2034	33	651	37	141	37.639764	-0.684131	0.0
2035	33	651	39	926	37.639765	-0.684131	0.96
2036	33	651	40	56	37.639765	-0.684131	-0.96
2037	33	651	40	621	37.639765	-0.684131	-0.96
2038	33	651	41	371	37.639765	-0.684131	-0.905
2039	33	656	39	46	37.639769	-0.684132	0.768
2040	33	666	34	386	37.639769	-0.684131	-0.096
2041	33	666	37	131	37.639769	-0.684131	0.0
2042	33	676	34	386	37.639769	-0.684131	-0.096
2043	33	676	37	131	37.639769	-0.684131	0.0
2044	33	681	39	46	37.639769	-0.684132	0.704
2045	33	696	35	341	37.639765	-0.684133	0.192
2046	33	696	37	146	37.639762	-0.684133	-0.03
2047	33	696	39	926	37.639766	-0.684132	0.96
2048	33	696	40	56	37.639766	-0.684132	-0.96
2049	33	696	40	621	37.639765	-0.684133	-0.96
2050	33	696	41	371	37.639765	-0.684133	-0.908
2051	33	701	37	146	37.639762	-0.684133	-0.032
2052	33	701	41	371	37.639765	-0.684133	-0.909
2053	33	721	35	566	37.63976	-0.684135	0.192
2054	33	721	37	21	37.63976	-0.684134	0.0
2055	33	721	37	146	37.639762	-0.684134	-0.048
2056	33	721	37	681	37.63976	-0.684135	0.0
2057	33	721	39	301	37.639761	-0.684134	0.96
2058	33	721	41	371	37.639765	-0.684133	-0.91
2059	33	726	36	671	37.639757	-0.684137	0.192
2060	33	736	36	671	37.639757	-0.684137	0.192
2061	34	6	36	1081	37.639772	-0.684175	0.288
2062	34	11	36	361	37.639777	-0.684178	0.288
2063	34	11	36	836	37.639779	-0.684178	0.288
2064	34	11	36	1051	37.639776	-0.684177	0.288
2065	34	11	36	1081	37.639772	-0.684177	0.288
2066	34	16	35	716	37.639772	-0.684178	0.288
2067	34	16	36	361	37.639778	-0.684178	0.288
2068	34	16	36	836	37.639779	-0.684178	0.288
2069	34	16	36	1051	37.639777	-0.684178	0.288
2070	34	26	41	391	37.63977	-0.684181	-1.573
2071	34	96	36	871	37.639769	-0.684186	0.288
2072	34	111	35	61	37.639774	-0.684186	0.288
2073	34	111	37	371	37.639774	-0.684186	0.096
2074	34	116	35	66	37.639776	-0.684185	0.288
2075	34	116	36	861	37.639776	-0.684184	0.288
2076	34	116	37	361	37.639776	-0.684185	0.096
2077	34	151	41	391	37.639772	-0.684181	-1.588
2078	34	156	41	391	37.639772	-0.684181	-1.588
2079	34	166	41	391	37.639771	-0.684181	-1.582
2080	34	171	35	91	37.639774	-0.684181	0.288
2081	34	171	35	96	37.639777	-0.684181	0.288
2082	34	171	35	721	37.639776	-0.684181	0.288
2083	34	171	41	391	37.639775	-0.684181	-1.62
2084	34	176	36	361	37.63978	-0.684181	0.288
2085	34	176	41	391	37.63978	-0.684181	-1.662
2086	34	181	37	316	37.639781	-0.684178	0.096
2087	34	186	37	316	37.63978	-0.684177	0.096
2088	34	196	36	361	37.639776	-0.684177	0.288
2089	34	196	36	836	37.639778	-0.684177	0.288
2090	34	201	35	126	37.639775	-0.684176	0.288
2091	34	216	36	361	37.639774	-0.684174	0.288
2092	34	236	39	456	37.639781	-0.684171	0.891
2093	34	236	40	761	37.63978	-0.684171	-1.171
2094	34	241	39	386	37.639781	-0.684169	1.056
2095	34	241	39	391	37.639781	-0.684169	1.056
2096	34	241	40	751	37.639781	-0.684169	-1.094
2097	34	246	41	381	37.639779	-0.684167	-1.187
2098	34	256	41	376	37.639777	-0.684166	-1.098
2099	34	276	37	556	37.639773	-0.684158	0.096
2100	34	286	37	581	37.639774	-0.684154	0.096
2101	34	296	39	636	37.63977	-0.684149	1.056
2102	34	296	40	106	37.639771	-0.68415	-0.384
2103	34	301	40	96	37.63977	-0.684148	-0.782
2104	34	321	35	286	37.639779	-0.684149	0.288
2105	34	321	39	596	37.639782	-0.684147	1.056
2106	34	321	40	331	37.63978	-0.684149	-1.097
2107	34	321	40	696	37.63978	-0.684149	-0.672
2108	34	321	41	486	37.639783	-0.684147	-0.528
2109	34	321	42	81	37.639782	-0.684148	-3.147
2110	34	336	41	486	37.639783	-0.684145	-0.549
2111	34	341	41	486	37.639783	-0.684143	-0.564
2112	34	341	41	521	37.639783	-0.684143	-1.296
2113	34	341	41	526	37.639783	-0.684143	-1.296
2114	34	361	41	486	37.639782	-0.684135	-0.65
2115	34	366	41	546	37.639781	-0.684134	-0.928
2116	34	366	41	551	37.639781	-0.684135	-1.166
2117	34	371	40	516	37.639779	-0.684133	-0.864
2118	34	371	42	81	37.639779	-0.684133	-2.518
2119	34	376	41	561	37.639777	-0.684133	-1.44
2120	34	386	39	51	37.63977	-0.684131	0.864
2121	34	391	35	346	37.639766	-0.68413	0.288
2122	34	391	35	361	37.639765	-0.684129	0.288
2123	34	391	35	541	37.639764	-0.684128	0.288
2124	34	391	36	621	37.639763	-0.684128	0.288
2125	34	391	37	91	37.639764	-0.684128	0.085
2126	34	391	40	611	37.639765	-0.684129	-1.248
2127	34	391	41	371	37.639766	-0.684129	-0.807
2128	34	396	35	451	37.639755	-0.684125	0.288
2129	34	396	39	286	37.639755	-0.684125	1.056
